text,x,y
Constant disabled bay issues  Osterly Extra week after week non badge holders fill all bar 2 bays used by blue badge holders. No stop think posters either @25005 pls take up with store management,0.6408216,-4.0096784
Quick question  are you this lax about all dates? Bought a couple of weeks ago but only noticed today https://t.co/sEqh9yVpaS,-0.86393815,1.174892
can I create shopping lists please? I'm sure I used to be able to but can't see it online. Hopefully me 😆,2.4185545,-5.044299
"Cookies from , one had jam on the bottom. Another, a load of sesame seeds. Great for someone with an allergy 👍🏼 https://t.co/WX20fBHRCf",-0.056908604,1.7456259
@116245  @117249 @Morrisons @777 @24104 does anyone have any spare food or clothing to donate to a homless shelter?,0.715687,0.3506612
what is wrong with your site?  Trying to place an order but each time refreshes it say it has a problem and needs to refresh,3.0744376,-4.221473
"Opened my avocado to find this, only bought them about an hour ago :( 🥑 https://t.co/8LaRT2tBY7",-0.5184262,3.7292795
are you having a laugh selling mushrooms that have selenium and vit D at a higher price??!? mushrooms already have selenium and Vit D https://t.co/azeGYhe0yd,-2.1478026,0.28987858
"Gone up twice in the last month or so, any reason why?  https://t.co/rZbnMUlPqE",0.50945216,-1.7008553
"Lovely experience at  high st leyton tonight. Ali the cashier, made queueing less tiring &amp; packed my bag! #thankful #sixmonthspregnant",2.8599389,-0.58469355
"AGAIN #gladiolifailure. Two bunches purchased on Thursday, not a single bloom, and one stem collapsed! They look terrible! https://t.co/X4pk9xX4Xn",0.2945222,2.2458658
"A Apple, que vende IPhone, é um lixo no Brasil. Lixo que faz buscar o “Bombita” do Darin nos “Relatos Selvagens. Irei no dantesco calvário em que me meti até o fim pra depois relatar.",1.8089385,-0.17795283
"hi, your desktop online grocery shopping isn't working properly. Won't let me search for items. X",2.615433,-4.5925417
"no tills open at hatfield extra, further compromising service by reducing staff chasing profits #poorstrategy",3.0492933,-0.9504036
I’ve just purchased a crate of corona from your Northallerton store and opened it up to find a bottle like this. https://t.co/lGEMnxfkg2,0.20250975,-0.45239198
Cut my finger on a broken jar of Marmite at Leyton  today 😢 #ow,-0.27561542,2.0842214
"so  my husband, with the same last name and who lives at the same address can’t use his ID to collect a package for me!? ridiculous!",3.4192648,-2.1182392
is club card website down please? Balance showing as nil and website won't load club card page.,0.93246937,-4.1564016
@22834   Are these chocolates solid gold encrusted with diamonds? That price per 100g is just out of my budget. https://t.co/Ap1bvX4MG3,-0.23284233,1.6419711
Make your mind up  . Are you pricing toilet rolls by the sheet or roll? How can I compare prices? #confused https://t.co/o8homX6vRo,1.5193907,2.1105547
Is your custard now red?  https://t.co/cm03F6iAhX,0.43033892,1.6471872
@131115 Why aren’t  accepting the winning choc vouchers printed from the https://t.co/EQuzsyuq52 comp?,1.1625762,-3.259375
You normally text when my shopping will be late - it’s ten mins late and I need to go out. Any idea how long it will be?,4.5554113,-2.274432
can you stock more Alpro and Linda McCartney please i only shop at Tesco x,0.73393846,-1.3046929
hey my club card points have just went to 0. Not sure what has happened. Thank you,0.60259765,-3.9957585
Had a  #delivery booked for 9-10am today at central London office-no show/no call - called them to be told driver ran late/finished shift &amp; returned all to depot. Was lunch for 30 people for an #event - how is this ok? Bad form #tesco 1/2,2.9689746,-1.4346805
argh nightmare. Scan as you shop has crashed! Grrrr,0.7568063,-4.9992228
I can't seem to make payment for Click+collect service. Why? https://t.co/AVGbfTDLrk,3.701302,-3.3808064
@tesco just received my vouchers to spend £60 to save 15 then 10% on shopping. I complained when £40. Tesco want family and couples only?,0.7488161,-2.4963746
why is the Tesco Express near Bromley South station going against what's said in your press release? https://t.co/lwWuOI5ImF,2.460062,-1.0611417
Are you having a laugh?  https://t.co/7OKDDCABtZ,3.635897,1.9230518
Getting to the end of ur  shop to find out the 10p off per ltr of fuel ads in store were out of date😞 Every little doesn't always help,0.6137174,-2.8989394
Thank you for bringing back the shopping list option for online groceries. It makes things so much easier. 😊👍🏻,2.4682882,-4.6533914
How freaking cute are these Christmas cards I picked up from  💫💫 https://t.co/Un0ZZr2QkS,1.5190083,0.9265857
how are u,5.0179596,1.4949193
Used #easyentertaining with  brilliant food and great service.We ordered much more this is.i would highly recommend it to you all. https://t.co/QFByHLcFML,-0.22092855,0.6273958
Loving the free fruit in  we are now wearing banana 🍌 https://t.co/dWbCVHLyEO,0.09235354,3.725853
are there no WW socks in my justice league sock pack? Sexiest socks? No one wants soggy Aquaman feet! https://t.co/Gp4YonR1GX,1.7435471,1.1340853
thank you for so kindly topping up my spinach with extra protein 🤢🐜 https://t.co/XARoXQhW77,-1.378349,2.2222388
now 2h30m after my shop was due to arrive and you don’t answer my calls (or rather you put me on hold for 22 mins and counting). Oh dear 😢,4.653133,-2.0694227
Is there any chance Microsoft Xbox One X 1TB 4K Console (Delivery 16/11/17) will be dispatched before that date?,4.62258,-4.0076694
quick question... where is the other half of the potatoe? Why do five when you get 6 naturally? https://t.co/dI9vwB9bJW,-0.25408816,2.5958414
"Hey  did you watch #BluePlanet2 ?

Let’s see some improvement on plastics - start by taking this #plastic off your plants! What’s stopping you? 

(And all those pastries behind...) https://t.co/mAhAF1BHiT",1.093655,3.1630144
Is Tesco Groceries down? I keep getting error message when I try to reach the site!,2.619574,-3.9507504
", word of advice: don't put potentially RAW CHICKEN in sushi!
I've spent the past 12 hours chucking my guts up from it.",-2.2414057,1.9476424
well your staff on market street Manchester are not very friendly. What are you doing to them?,3.1307704,-0.56263185
!!! https://t.co/Kg40GssS8B,3.6356802,1.9939951
"When you order enough bottles of Tesco’s top advertised champagne to give for a charity’s Xmas party and you only get a small box of chocolates for a £4 delivery charge, just expect no customer service  #everylittlehelpstoruinyourday #badservice #whataboutweresorry?",1.6909093,-1.7255117
Any chance of a reply please? https://t.co/kC8csgtjpt,3.9757907,1.6538589
"I'm pleased to see #Slimfast have brought out a new #vegan range, available from  - £15 a pop though, so I'd need to save up.",-1.9090177,-0.019634953
"if I had milk delivered on Friday, how long should I expect it to be in date for?",-1.2819027,-0.5346258
this has happened to me yet again. Opened up a reduce pack of beer and there was glass inside and yet another glass splinter in my hand. I complained about a similar incident in August but looks like Pool tesco in camborne has still got some training to do. https://t.co/9UzFhZu2gG,-0.00042903106,2.4405668
yet again Scan as you shop fails.  Your systems are slow and not suitable for customers.  Wasted my time again! Take it offline and update it all please,0.78432935,-4.967034
Is there a problem with home delivery's as i can't an order for the next week?,4.522445,-2.692411
thanks  for the CATERPILLAR I found in my salad this afternoon. disgusting. #thankstesco #tesco https://t.co/PQebv1QIPt,-1.8309143,3.126768
"I guess @tesco can’t count to 5. 4 sparklers in a 5 pack, good one👌🏼 unhappy kids as one was left out https://t.co/hNwZur9b0P",1.2657375,1.8569925
"so my delivery address was never changed, now you've refunding me as I've supposedly requested but the phone number is invalid?  HELP",3.3791983,-2.3520725
Eric’s 1st Halloween outfit is a fail! Went to undo it and the security tag from  is still on it 🤦‍♀️ #fail,2.6174521,1.0312175
hi can I have a refund on these please ? Got myclick and collect Home to find damaged and leaky cans https://t.co/4Xv3z4Aubv,3.0510807,-2.6726592
"So I bought a new pizza tray yesterday from  &amp;I washed it up ready to use, &amp; it CUT ME! #ouch #ShouldNotHappen ! #ThemHolesAreSharp 😡😥 https://t.co/i5j9adDzGx",-1.8953817,0.81074876
What happened to putting uncooked whole chicken in a bag? Brownhills don't seem to bother!,-2.73885,1.4488698
Fraudster __email__ is sending out emails pretending that  is giving £100 away to targeted customers,2.8725348,-2.371804
can someone train managers too in Tesco!! Notthing Hill Gate Tesco managers dont respect you over there!!,2.469579,-0.9008691
Been shopping in Tesco Princes Road Chelmsford for nearly 30 years but I have to say over the last year it has gone totally downhill,2.4029195,-0.60534364
Homemade cheese board last night😋. All from @AldiUK as they do the best cheeses. Chilli jam from  please @AldiUK https://t.co/gARZUBZWQq,-1.6635861,0.35427943
Have you got rid of your sweet chilli tortilla wraps? 😱😭,0.8435903,2.216356
so I am being restricted to Wednesday's and Thursdays which as a busy mum are my work days so it's not convenient,4.846826,-3.0508235
Went to @8358 filled up with Synergy Supreme+ premium petrol and forgot to scan my  clubcard. How do I claim back my points? The cashier said I can go online...,0.62290466,-3.997114
This is use by tomorrow and appears to be mouldy!  https://t.co/cVtNYgYYnV,-0.8791546,3.0463321
Hi there! I made a return a week or so back and was meant to receive my vouchers back via email. I’m still yet to receive these,1.228515,-3.362665
@tesco please advise ETA on home delivery scheduled 8-9pm tonight ref 241738387,2.660682,-1.792881
"disappointed with really short dates on fresh meat again. Delivery arrived late Wednesday night, nothing lasts beyond today.",-1.6247835,1.2191911
just bought this from your Liverpool one store and physically feel sick what the hell is that floating around in the bottom of the jar some sort of fly / maggot thing  @103801 @tesco #tesco #liverpool https://t.co/QeUzJSblgV,-0.17776519,2.9449131
self checkout @tesco #congleton still giving out old £1 coins you'd think they would bank them instead of giving them back to customers,-0.17097749,-2.8600156
#Tesco!  Why so much packaging for a pomelo?  🤔  https://t.co/66NHQvIYRh,1.6714485,-0.26105538
will you be stocking these again this Christmas ??? Please say yes #bestpartysnackever https://t.co/d6nYa9hIWe,0.5702795,0.455861
"so upset we still haven’t received our sofas, such terrible customer service, waited in for a del that never came to see you had changed the day without letting us know and now we still haven’t heard when we are getting them it’s been well over 28 days...",4.9238296,-1.5786092
"Hi  this Ecuador PGS30 banana which I bought from Luton Mall Tesco today, has some sort of larva attached to it. https://t.co/iG02PI8kb8",-0.042274367,3.4785218
"haven’t been able to find Chipz for ages, please tell me you’ve not discontinued them?",-0.005761314,-0.54864657
"Good morning , could you give Quedgeley a heads up for Monday please, that's as long as the weather improves :)

Thanks",2.4319465,-0.31620756
what gives with this? Thought I had lost my daughter but she was looking at the magazines which were behind all this produce! https://t.co/inWaSwI3NB,0.10907095,0.2799419
your website has crashed just as I am checking out a delivery for tomorrow.  How do I complete my purchase?,3.3578372,-4.304906
"Great that @AldiUK are doing this. Wouldn't it be good if @sainsburys @117250 @117249  did the same ? #charity #zerofoodwaste #refuge #homlesscharity #refugeecharity #foodbanks take note, apply by December 8th 👍 https://t.co/b9kueNrJFc",0.74378294,0.26089433
needs to be a 5 item limit in your express shops. Too many boneheads stocking up for Qatar 2022,1.0594262,-0.8719588
almost all of my food delivery is covered in bleach! The bread is soaked and the food is all stinking!,-0.41587898,0.4932137
can I ask you to check the use by dates on returned and RefundeD items please,2.934484,-2.644931
"you've got a really top delivery driver that's friendly, engaging and goes the extra mile. Order no: 282757895",4.4550724,-1.0371678
"Either @88157 received donation in which case 'Ta', or @tesco #embezzling charity, or staff in Thornbury guilty of #fraud. Everyone saw boot.",1.2518198,-0.03875354
"For the wedding we rented our glassware from , wouldn't recommend it. The wine &amp; tumblers were all different sizes  &amp; pretty filthy. https://t.co/BB3ZviXWYP",-0.7780915,-1.1452565
": Let's remove useful features from our groceries website

Customers: Please don't

: https://t.co/zNkrNXv4J2",2.4863658,-4.4703465
"Dear  please explain the difference in the protein content in smooth v crunchy almond butter, both made from almonds? #confused https://t.co/ZnOlNkbu2r",-0.18386605,2.5975087
"MAAAANNN Tesco out here trying to kill me. Found a big piece of plastic in my sandwich I had to spit this out,care to explain? It’s Sunday so I can’t even go back to the store   https://t.co/5isR0RjQPd",-1.0465636,2.0495708
"Hey  just got your Boswell Ribeye 195g steaks. Get some new scales for your butchers, 1 steak weighed 179 and the other 180g on my digital scales",-2.0921292,1.081942
hi is there anyway someone can find out why my shopping didn't arrive tonight please?,4.28319,-2.272943
my grocery order was not delivered. No call to explain even though 2 contact numbers on order. Been told 3-5 day for a refund. Great so now no food or money to go and get any .,3.8650587,-2.195478
"Please stop selling Noble Food's caged eggs brand ""Big &amp; Fresh"" to send them a clear message that they must move away from using caged hens - cages are cruel and outdated &amp; chickens deserve better! https://t.co/sjvw9t5MwX #notsonoble #noblefoodscruelty",-2.728767,0.99515665
Noooooooo! Where has the shopping list feature gone? I'm devastated 😫🤯👻Please tell me this is a trick and you'll be giving it back? 🎃,2.4564276,-4.974991
"Well now that @tesco stretford metro closed down seems @AldiUK actually has lot of customers now. they may need to unblock the 2 blocked off tills as every time I've been, only 1 to 2 tills are open and 2 have products/baskets blocking them",2.5166562,-1.2117077
Can you please let me know why my order has not yet arrived in store  order number 4PBMHKXGG,3.92504,-2.752979
Nice one  for the shopping delivery putting one item per bag ?? Lookin out for the environment n all,1.7737423,2.4570475
"finest pulled pork? 
We pulled a muscle just trying to pull it apart. Had to revert to a damn steak knife. 
Had softer pork roasting joints https://t.co/DRPd5nc663",-2.2205,1.1336087
"Hi, I bought the attached tomatoes but some of them are not good quality, I'm aware I can return to store but it wasn't a local one. https://t.co/eXI0EBvOLW",-1.2390417,2.8107076
What's happened to the shopping list search on your groceries page ?,2.475662,-4.8733253
I have such bad luck at the moment...I got this  triple points card today...2 days after it ended...,0.5799589,-3.9437983
Hi. I was charged twice for the same shopping by one of your stores. They say they can’t process a refund locally. Can you help?,3.1363268,-2.6256697
- Why do you not stock Cherry Coke in most of your stores??,-0.13802867,-0.37182707
"I have a UK gift card but I move to Dublin next week, can I use it over there???",1.3751708,-3.5240684
xmas shopping slot booked! Way easier than last year! Way to go 👌,5.226648,-2.7298398
any idea why there is iron ore in my spinach?,-1.2893047,2.6437328
"Hi, do you sell any embroidery magazines? If so, do they come with any gifts inside that I can make? Thanks",1.1363124,0.21430622
time goes by so slowly at Tesco burnley the escalator is still out of action it’s nearly a year! Why!,2.4463966,-1.0527097
"It's a good start to the weekend when you get 6 cookies instead of 5. 

Thanks  🙂🤙🏼 https://t.co/q4iPhaxWv6",-0.07404209,1.4488366
"Hi  , I do love you but how did your new Massaman flavour crisps pass the taste test?! https://t.co/XGzFU9xYav",-0.8445227,2.0105588
#Typo influenced how I will refer to this appliance in future 😀 https://t.co/ruMfzT8owR,2.3618524,0.5784559
driver would not move when asked. Too busy chatting on this phone. https://t.co/2gcqT46h76,4.5191793,-0.72540206
sent you a message,5.1548095,1.517889
are the sweet chilli chicken baskets ever coming back to the party food? Cause they were my life 💔,-0.086436935,0.7825647
just read some of your recent tweets and seems like im not the only one with gone off stock. https://t.co/oRkHIHCjNX,0.7719548,-1.2960157
be a mate and follow me back please,5.060615,1.3641511
trying to apply for Festive p/t work Shettleston but no-one knows when the application must be in by. Do you? Who would know?,5.4760013,-2.6894388
Another crap delivery from   even after they said it wouldn't happen again. Need to sort your pickers out as they really don't have a clue. Thickos,4.0671034,-1.8097249
"2 bags of these delivered - no menion of egg online yet the 2 bags delivered have egg. #Iamvegan 
https://t.co/J9ZZlBbkZ5",-2.3527365,1.2681794
How ridiculous that  Direct censor their reviews so that another shop can’t be named 😂 https://t.co/F3JTpIvlgF,3.803581,-0.9523766
"@126595 Just finished my online food shop with @tesco, typed in the security number, pressed confirm payment but it keeps saying an error has occured. Do you know why this could be?",2.3681164,-3.0304437
After shopping with you for nearly 2 yrs (only food shopping at ) I'm very purplexed as there should be at least triple the amount (2),-2.6762764,1.3554415
"Not brilliant, , especially as I specifically booked that hour due to tight timescale and after 4pm was a cheaper delivery slot... https://t.co/FEx96Dp0Jn",4.5032473,-1.7690383
hey tesco! You haven't had the pigs in blankets in your Stretford branch at the deli counter for a while :( are you doing them still?,-1.3036989,0.20954563
"any chance you can speak to Church Langley branch, carpark and community area is pitch black!",3.5795362,0.011950787
oh dear - now we have to choose who doesn’t get a croissant this morning!  Must remember to count the number in the pack from now on! https://t.co/Cu8QsNJtNW,-0.044528395,2.0677917
- your kids meals in the cafe are a disgrace. £3 for chicken nuggets and chips is good but you only give three tiny nuggets.  Seriously? Company policy apparently... https://t.co/muwpcpX2ZL,-0.37847564,-1.0480102
hi - we bought a Toshiba tv &amp; it has terrible sound - can we return it to a different store than we purchased it?,2.3278768,-2.3926098
"This is the manager who thought it was fine to do what he done to my sister..
What are you doing about it NOW!! I live 100 miles from that store I'm more than happy to have a little chat with this prick if you do not sort this matter immediately! https://t.co/TuD45ddMlo",3.641208,-0.9053535
hi I bought ink 20 minutes ago and cut the top off I have not used the ink it is just incorrect. Can I still return? https://t.co/vskZm8QEez,0.9279829,-4.255873
"4NKMBNQJH can you look into this order please,apparently its been dispatched but will come between mon-sat 7am till 7pm. Am i really expected to not leave the house all week waiting for it?! Most companys mow give a one hour delivery slot?",4.7754726,-2.7185493
While the storm raged outside I had a go at the pumpkin pie in #tescomagazine Not that easy by my standards but a triumph. I think https://t.co/3pGD4SeZSR,-0.19119243,1.0818089
more than a little disappointed re your pricing anomalies. So will you honour the lower price? Both pics from your website at the same time tonight https://t.co/qANspJLzK9,0.6292175,-2.005254
... and now I’ve got home and realized I’ve been charged twice for 3 items. Not having a good day  https://t.co/IrvAuy88MO,3.205448,-2.7351327
wrexham Were looking for someone to donate cakes for our Halloween party on Friday night if you can help please get in touch #party,0.86515987,0.3534786
", I have literally just purchased this from a store and it isn’t even frozen, this is horrible I purchased 2 for £5 and they are both like it 😡 https://t.co/amyDNzS9eF",-1.0923369,0.13531838
@232857 Why have you stopped selling Pasta ‘00’ Flour?,-1.2980182,1.4227268
"so disappointed in your careers opportunities. Husband who has worked for 25 years in the same store, (store 3008) applies for a job in that store (3008) and is told he lives to far away to be considered for the position. Absolutely disgusted",3.7089288,-1.092097
Ordered something for my bosses birthday tomorrow and not arrived still (6-7pm slot)  Need to go out soon. Help...!,4.2187667,-2.4240804
Yeah cheers  ball pump really works 😕. #snappedoff #broken https://t.co/3qFoNIfJxw,0.65940756,2.2230659
get someone directing traffic out of the car park in the blandford store. Its ridiculous 30+ minute wait.,3.9401877,-0.039443623
"Just seen a TV i wanted from Tesco. Last one in stock, ex display. Said id buy it now but  being awkward. Just sell the damn thing 😔",1.928897,-2.0163813
"@tesco Love your My Little Pony bags but is a security tag really necessary on a £1 bag? And if it is, could you not put it somewhere else rather than making a hole right the way through both sides of the bag? Maybe inside through the ""my tesco bag"" tag?",2.7142546,1.0990554
just want to let you know this cheese cake is awful and has no taste. https://t.co/9761t0qz8l,-0.5251428,1.4122887
You might want to teach your customer service staff not to touch their customers when they’re trying to tell them something. I did not appreciate your staff poking me in the back when I innocently made a mistake!! So rude and out of order.,3.612556,-1.0576599
just wondering if any of your NI stores will be closing today with the storm?,1.9664179,-1.2903596
"Swapped points for voucher to use with P&amp;O, can't be redeemed for 2018 despite no mention on Tesco or P&amp;O site. Can I return them?",1.2738394,-3.4700823
Love the  Christmas catalogue complete with stickers for your kids to pick the toys they would like off santa!,1.5329796,0.717031
"Post workout - sweet chilli salmon, broccoli &amp; asparagus tips. Thanks  😁 #HealthyEating #wellness https://t.co/Xb2Gw4NtrL",-2.0193682,2.0759373
any chance I can have some cheese with that bread ? #yougosteady https://t.co/UfTTiPcY75,-1.5575398,0.38363838
where can I buy them from now please? (I do not want to get them online as I don't need £20/£25 worth of food) Thanks.,-0.5058852,-0.29194415
The new Goodfella's Romano Chicken pizza is pretty great. Good kick to it as well. Crispy crust but not overly so. Currently on offer  https://t.co/Zk63CTaBYy,-1.9859766,0.8014101
@tesco can you clarify if  filling stations accept Apple Pay over the £30 limit? Just tried at Solihull Store and staff said no!,1.1287148,-2.571576
"2/2 that were suitable for coeliacs but were not listed as gluten free.
So angry with you! Grrr!!!",-1.1709158,0.6368125
playing hunt the Onion. Think it might of just skipped this packet. Nice rings though! 😁 https://t.co/qpEeEvxsoX,-1.3703308,1.300736
we are currently in Poland.  My son's phone has not picked up a network. My hubby &amp; i has picked up Orange.  Any ideas?,2.3400638,-2.0619457
I bought a Finest green chicken and quinoa soup because it was half price. It was delicious. Thank you very much.,-2.1991408,2.08239
is the 20% of women’s coats and jackets instore? My size is out of stock of a coat I love,1.964062,0.52928245
not being funny but that's not my name https://t.co/6rTQvcvZQv,3.554328,1.988507
"Definitely feels like Monday, even the loaf from  consists of 20% fresh air. One way of keeping your profits up. https://t.co/RRM03qO3OY",-0.89882743,0.5235287
If  could sort themselves out so I could log on to payview to find out how much I haven't 🙌been paid that'd be nice 👌,1.6079094,-3.3565269
"disgusting customer service attitude , great to see your so busy you don't need new customers",3.6024714,-1.1204922
@Morrisons just a small request can you ask the stoke store to stock 100% tomato juice not from https://t.co/wl9aF5MPEZ and Tesco do.,0.102529116,-0.067833126
Hi there please can you tell me what store in the South East has the best Christmas deals?,5.1990585,-2.6897168
"Hi, bought TV (Order Number - 4MYBQ3XVW) and it has broken after 6 weeks :( Can I take back to store and change? swap for different one (happy to pay a little extra if needed) ... thanks, Dave",2.1924748,-2.3166742
Are Dot Com deliveries going ahead this evening in the North West areas being hit by Ophelia and its hurricane force winds.?,4.857858,-2.6597955
I placed a Tesco direct order and was due to collect the item on Wednesday but I still haven't had any confirmation that it has arrived in store. Please help. I need it!!!,2.4837751,-2.263771
you get your contact lenses monthly with  one gets stuck in your eye and they advise you go @148021 #cancel-please #wtf 😂😂,5.141846,-0.19842376
You have these cushions on your website but I can't find an option to buy them. Are you no longer doing them? They're from your Fox &amp; Ivy range. https://t.co/FrypIJl1lK,0.42015952,-0.8642314
"Not impressed  click &amp; collect,wellies ordered for collection after 3 today, just been in store &amp; not there. Needed them tomorrow 😡😡",3.852168,-3.2027154
Sat in all night waiting for . Told via website its been delivered!!! Well not to us it hasn't. Guess I wont be eating tomorrow then.,4.420254,-1.9791882
"loving the new grocery online shopping website, so much easier! 😀",2.5273237,-4.433306
Just has a pretty amazing trip to your Danestone store! Thoughtful colleagues doing that little bit extra! #thankyou,2.314117,-0.25513694
"gutted, got this Berry selection, which is usually my favourite but my gosh, everything in this selection is sour! #fail #help https://t.co/ywCg8zxI2P",-0.97339875,3.2779958
"Hi . You’ve put up the price of my nicotine lozenges, so you can shove your Clubcard up your Dunnhumby.",0.69239557,-3.7849953
on Tuesday I was charged £6 for 3 plastic bags that are 10p each! Only just noticed by looking at my receipt not happy!,2.1134648,2.481176
"Hey , do you have an email address that I can send a complaint to please?",4.126373,-0.7586105
When you buy a @tesco fresh croissants and there yesterday's croissants #Cardboard #Gross #Why,-0.108968735,2.001401
- public apology - on closer inspection the offending ravioli is actually from Sainsbury’s. Thank you for your speedy offer to help!,1.0223595,-0.56303513
Massive love to Kirsty at the Leamington Spa  for going above and beyond in helping us prank a mate. Wizard-level customer service.,2.7916934,-0.761448
spotted at : chhocolate yule log 😂 https://t.co/Z4aTNo7i3n,-1.4941567,3.062863
can you not introduce a policy of not delivering food that goes out of date on the day it's delivered. It's so frustrating,4.1516833,-1.7817307
Awful service at my local  ! No customer service what so ever. Shame to call it my nearest supermarket,3.364846,-1.1245991
"Seriously first world problem, but can you try and encourage stores not to refrigerate red wine provided with the finest meal deal?",-0.78269315,-1.2078785
I was expecting a tad more umph for a mighty meat combo #pizza. Could do better https://t.co/EuPV3tOHag,-2.0097938,1.0655845
Could not find fine polenta in   for love nor money. What is the world coming too.,1.781613,0.44254273
Any idea when Tesco Metro in Kings Cross will be accepting new Clubcards at selfservice? It's been months. Lost so many points 😥,0.7548865,-3.8743443
"brilliant customer service from Julie on the customer service from car desk at the Meir Park store. Helpful, friendly and efficient. Thank you",3.2351115,-0.8841403
is it acceptable that 'boy' racers are racing round your Cleethorpes store car park at speeds of probably 70+ mph?,4.022269,-0.052676015
"Good morning  
Please, please tell me this is some sort of sick joke and this will be back soon??! https://t.co/wJcC9XHGa7",1.7233753,-0.3740517
"- concerned that I often seem to be missing the odd item. Annoying today that my bacon wasn’t available, but my yogurts were charged for and not delivered. No breakfast today then!",-1.2219443,0.99122584
"pls get rid of the peanuts from this, it was way better before! https://t.co/nQixTitS0W",-0.0022622359,2.7008767
"does your Sidcup store have pumpkin carving equipment? If so, what kind, I'll pop in this weekend to buy",0.4025694,1.0257607
@123088 seriously what have you done to the website? Shopping lists removed? that saved me so much time EVERY week! 😩#EpicFail,2.4772773,-4.9810414
why do you not stock these anymore ? Unavailable for over a month but still showing in Tesco app https://t.co/P7SHd8weDN,0.6362687,-1.1497872
please can you tell me the name of your furniture courier in Sheffield?,2.6446853,-0.31786752
"why is your stores becoming less disabled friendly ???  Scooters not repaired and no help available, reduced facilities at Scunthorpe",3.5173614,0.17354412
"which bright spark thought it was a good idea to put Elf On The Shelf right at the entrance of stores for all kids to see! “Daddy, why are they selling elves like ours?” What a way to spoil the illusion!",1.7617551,0.53007203
@tesco I love the eton mess baked cookies 👍,-0.34580496,1.0842233
how can I come to your megastore and you have 0 bags available.,1.9517821,2.3449423
"just in your rainham store, just fallen over some abandoned boxes clogging up the aisles and I have hurt my waist :(",3.2016938,-0.22444506
"will there be some sort of statement to address what is said in this article?
https://t.co/f3EWIo3ZlD",3.7762096,1.7175167
will any of the Plymouth stores be included in the Call of Duty midnight launch?,4.5699143,-4.609559
"I don’t have a  club card so don’t get points off what I buy, could I donate points to #foodbank charity ?",0.7318051,-3.8578048
You need to do something about the traffic management at your Potters Bar store. Otherwise you’ll start loosing customers!,3.0813024,-0.6988739
anyway of checking what time my delivery will arrive today? Been waiting since 7am! Order number 4NQCFVGNH,4.6570125,-2.1189995
"I thought it was so crap that all schools were shut, so many businesses sent their workers home but  made them stay #Ophelia #badShout",2.570069,-1.0866419
any plans to include vegetarian options to your takeaway Indian and Chinese meals?,-2.118578,0.17805259
"What a joke, #Call of duty special for £36 can’t get hold of it anywhere. Walk into the store today and yes they have a whole crate full of them out the back but the price is back up to £48.. how can that be???",0.14606445,-2.0263026
would love to know what this is crawling in my broccoli https://t.co/BEps7SgGx7,-1.748122,3.1609287
Can I ask you a question?,5.156089,1.5256733
just saw your save 10p/litre when spend £60+ on groceries and I didn't get any leaflet with barcode during delivery yesterday. Help?,0.73181444,-3.2617888
I normally go to bed around ten so last night was a tall order. I was determined to get a good Christmas slot so midnight was the aim. Nodded off 11.15 and woke 00.18. Mad dash for the website! Very pleased I did though. It would have been too late by breakfast. V happy.,5.4131055,-2.6408908
"This is what 50p change looks like at @tesco. Pretty typical of their awful customer service, making life more inconvenient! https://t.co/NLRdTX5oDK",1.3418049,-1.786605
Why is it that for the last 3 weeks when I've visited your Barking Express store that there are no fresh bakery items to buy? https://t.co/HJYSEDYa8z,-0.47180864,0.21937455
I'm sure she's not the first but my 13 year old wondered if you needed some spelling assistance in the latest mag! https://t.co/6Em8pQabKH,1.9730893,0.54942703
"I have a problem with my #tescodirect order, I ordered over a month ago and have no information on delivery, can you help?",2.460101,-2.2287683
"Is there still a problem with the check out screen online? Haven’t been able to secure my Xmas spot yet, been trying to checkout since 6am. Keep getting oops message.",2.960129,-4.0914145
How the heck can it take 2 WEEKS to stop automatic electronic comms?!? Unacceptable  I will NOT change my mind #tescospam https://t.co/M8NN6caQLd,2.3622966,-1.4621047
"I am struggling to find help through the @tesco customer services, 4 calls = 0 help and wrong/bad information
#5thTimeLucky?? Who knows",2.2782664,-1.8852451
"stuck waiting in your Ballymena store someone to come to  click and collect 3 service calls later, still waiting going on 20 mins SMH",4.050484,-1.6073188
why is it £1.19 in Sheffield and £1.21 in Newcastle for fuel ? :(,0.35366914,-2.5386956
Still waiting for an apology from  delivery Terrible customer service,3.9601958,-1.6112152
"#itsbeginningtolookalotlikechristmas A vegan #Christmas that is. #notjustanyveganfood but vegan Christmas food, sandwiches 🍞 in fact. Thank you @123313  @marksandspencer and all the little cafés and stalls that are making this Christmas 🤶 kinder, more sustainable &amp; healthy https://t.co/hMeG9sEUAQ",-1.1144383,0.30296677
"I can't book a delivery slot for my online shop, is there a technical issue?",4.863755,-3.2904801
Which one of you big boys @117249 @sainsburys  sell nutritional yeast?,0.633157,-0.17898211
my pasta I have just bought is mouldy #hungry,-2.0024447,2.221186
Bought yesterday. Tried to eat today. Didn’t think to check the whole packet as clearly well in date!  https://t.co/ZdgJ2Ku8nx,-1.0164863,1.3304173
I hope I didn't get charged for the worm in my celery. https://t.co/29wNtCkQwZ,-1.7581377,3.1610146
"thank you David who I DM about a Clubcard issue I had, it’s all sorted! Fantastic customer service!",0.83226204,-4.1269746
